       1       10         1        4.19279E-04       7.91372E-13
       1       11         1        4.30680E-04       9.08634E-13
       1       12         1        4.41307E-04       1.01995E-12
       1       13         1        4.50005E-04       1.12216E-12
       1       14         1        4.55559E-04       1.21211E-12
       1       15         1        4.56746E-04       1.28723E-12
       1       16         1        4.52411E-04       1.34516E-12
       1       17         1        4.41605E-04       1.38419E-12
       1       18         1        4.23777E-04       1.40302E-12
       1       19         1        3.99038E-04       1.40108E-12
       1       20         1        3.68526E-04       1.37837E-12
       1       21         1        3.34860E-04       1.33553E-12
       1       22         1        3.02683E-04       1.27398E-12
       1       23         1        2.79281E-04       1.19551E-12
       1       24         1        2.75205E-04       1.10292E-12
       1       25         1        3.04811E-04       9.98875E-13
       1       26         1        3.86583E-04       8.87266E-13
       1       27         1        5.43057E-04       7.71191E-13
       1       28         1        8.00201E-04       6.55188E-13
       1       29         1        1.18612E-03       5.42069E-13
       1       30         1        1.72907E-03       4.36258E-13
       1       31         1        5.79989E-03       3.39381E-13
       1       32         2        2.89973E-02       2.54912E-13
       1       33         2        2.60709E-02       1.82586E-13
       1       34         2        2.30199E-02       1.24513E-13
       1       35         2        1.99320E-02       7.85309E-14
       1       36         2        1.68942E-02       4.56784E-14
       1       37         2        1.39861E-02       2.25567E-14
       1       38         2        1.12742E-02       9.79476E-15
       1       39         2        8.80959E-03       3.57423E-15
       1       40         2        6.62720E-03       4.58685E-15
       1       41         2        4.74821E-03       9.11283E-15
       1       42         2        3.18121E-03       1.80283E-14
       1       43         2        1.93068E-03       2.79610E-14
       1       44         2        9.91182E-04       3.97911E-14
       1       45         2        3.68429E-04       5.05514E-14
       1       46         2        5.49617E-05       6.05879E-14
       1       47         0        0.00000E+00       0.00000E+00
       1       48         0        0.00000E+00       0.00000E+00
       1       49         0        0.00000E+00       0.00000E+00
       1       50         0        0.00000E+00       0.00000E+00
       1       51         0        0.00000E+00       0.00000E+00
       1       52         0        0.00000E+00       0.00000E+00
       1       53         0        0.00000E+00       0.00000E+00
       1       54         0        0.00000E+00       0.00000E+00
       1       55         0        0.00000E+00       0.00000E+00
       1       56         0        0.00000E+00       0.00000E+00
       1       57         0        0.00000E+00       0.00000E+00
       1       58         0        0.00000E+00       0.00000E+00
       1       59         0        0.00000E+00       0.00000E+00
       1       60         0        0.00000E+00       0.00000E+00
       1       61         0        0.00000E+00       0.00000E+00
       1       62         0        0.00000E+00       0.00000E+00
       1       63         0        0.00000E+00       0.00000E+00
       1       64         0        0.00000E+00       0.00000E+00
       1       65         0        0.00000E+00       0.00000E+00
       1       66         0        0.00000E+00       0.00000E+00
       1       67         0        0.00000E+00       0.00000E+00
       1       68         0        0.00000E+00       0.00000E+00
       1       69         0        0.00000E+00       0.00000E+00
       1       70         0        0.00000E+00       0.00000E+00
       1       71         0        0.00000E+00       0.00000E+00
       1       72         0        0.00000E+00       0.00000E+00
       1       73         0        0.00000E+00       0.00000E+00
       1       74         0        0.00000E+00       0.00000E+00
       1       75         0        0.00000E+00       0.00000E+00
       1       76         0        0.00000E+00       0.00000E+00
       1       77         0        0.00000E+00       0.00000E+00
       1       78         0        0.00000E+00       0.00000E+00

       2        1         1        4.36074E-04       1.34209E-14
       2        2         1        4.06596E-04       5.32698E-14
       2        3         1        3.86971E-04       1.18308E-13
       2        4         1        3.75231E-04       2.06832E-13
       2        5         1        3.69833E-04       3.16365E-13
       2        6         1        3.69523E-04       4.44071E-13
       2        7         1        3.73229E-04       5.86557E-13
       2        8         1        3.79977E-04       7.40120E-13
       2        9         1        3.88831E-04       9.00764E-13
       2       10         1        3.98847E-04       1.06436E-12
       2       11         1        4.09040E-04       1.22666E-12
       2       12         1        4.18372E-04       1.38353E-12
       2       13         1        4.25755E-04       1.53091E-12
       2       14         1        4.30081E-04       1.66514E-12
       2       15         1        4.30274E-04       1.78280E-12
       2       16         1        4.25387E-04       1.88107E-12
       2       17         1        4.14736E-04       1.95753E-12
       2       18         1        3.98090E-04       2.01053E-12
       2       19         1        3.75939E-04       2.03883E-12
       2       20         1        3.49814E-04       2.04214E-12
       2       21         1        3.22694E-04       2.02053E-12
       2       22         1        2.99472E-04       1.97518E-12
       2       23         1        2.87445E-04       1.90745E-12
       2       24         1        2.96795E-04       1.81995E-12
       2       25         1        3.40958E-04       1.71514E-12
       2       26         1        4.36789E-04       1.59684E-12
       2       27         1        6.04408E-04       1.46816E-12
       2       28         1        8.66599E-04       1.33363E-12
       2       29         1        1.24771E-03       1.19640E-12
       2       30         1        1.77210E-03       1.06104E-12
       2       31         1        5.68306E-03       9.29907E-13
       2       32         2        2.80258E-02       8.06858E-13
       2       33         2        2.52738E-02       6.92751E-13
       2       34         2        2.24212E-02       5.90228E-13
       2       35         2        1.95405E-02       4.98467E-13
       2       36         2        1.67035E-02       4.18980E-13
       2       37         2        1.39767E-02       3.49664E-13
       2       38         2        1.14167E-02       2.91425E-13
       2       39         2        9.06859E-03       2.41510E-13
       2       40         2        6.96460E-03       2.00662E-13
       2       41         2        5.12550E-03       1.66061E-13
       2       42         2        3.56282E-03       1.38434E-13
       2       43         2        2.28089E-03       1.15359E-13
       2       44         2        1.28193E-03       9.73338E-14
       2       45         2        5.66280E-04       8.27464E-14
       2       46         2        1.40064E-04       7.10537E-14
       2       47         0        0.00000E+00       0.00000E+00
       2       48         0        0.00000E+00       0.00000E+00
       2       49         0        0.00000E+00       0.00000E+00
       2       50         0        0.00000E+00       0.00000E+00
       2       51         0        0.00000E+00       0.00000E+00
       2       52         0        0.00000E+00       0.00000E+00
       2       53         0        0.00000E+00       0.00000E+00
       2       54         0        0.00000E+00       0.00000E+00
       2       55         0        0.00000E+00       0.00000E+00
       2       56         0        0.00000E+00       0.00000E+00
       2       57         0        0.00000E+00       0.00000E+00
       2       58         0        0.00000E+00       0.00000E+00
       2       59         0        0.00000E+00       0.00000E+00
       2       60         0        0.00000E+00       0.00000E+00
       2       61         0        0.00000E+00       0.00000E+00
       2       62         0        0.00000E+00       0.00000E+00
       2       63         0        0.00000E+00       0.00000E+00
       2       64         0        0.00000E+00       0.00000E+00
       2       65         0        0.00000E+00       0.00000E+00
       2       66         0        0.00000E+00       0.00000E+00
       2       67         0        0.00000E+00       0.00000E+00
       2       68         0        0.00000E+00       0.00000E+00
       2       69         0        0.00000E+00       0.00000E+00
       2       70         0        0.00000E+00       0.00000E+00
       2       71         0        0.00000E+00       0.00000E+00
       2       72         0        0.00000E+00       0.00000E+00
       2       73         0        0.00000E+00       0.00000E+00
       2       74         0        0.00000E+00       0.00000E+00
       2       75         0        0.00000E+00       0.00000E+00
       2       76         0        0.00000E+00       0.00000E+00
       2       77         0        0.00000E+00       0.00000E+00
       2       78         0        0.00000E+00       0.00000E+00

       3        1         1        4.21547E-04       9.32870E-15
       3        2         1        3.93982E-04       3.70932E-14
       3        3         1        3.75803E-04       8.26554E-14
       3        4         1        3.65136E-04       1.44805E-13
       3        5         1        3.60498E-04       2.21838E-13
       3        6         1        3.60675E-04       3.11638E-13
       3        7         1        3.64620E-04       4.11645E-13
       3        8         1        3.71380E-04       5.19006E-13
       3        9         1        3.80035E-04       6.30661E-13
       3       10         1        3.89665E-04       7.43327E-13
       3       11         1        3.99316E-04       8.53793E-13
       3       12         1        4.08003E-04       9.58759E-13
       3       13         1        4.14712E-04       1.05520E-12
       3       14         1        4.18444E-04       1.14019E-12
       3       15         1        4.18272E-04       1.21128E-12
       3       16         1        4.13440E-04       1.26629E-12
       3       17         1        4.03506E-04       1.30367E-12
       3       18         1        3.88526E-04       1.32226E-12
       3       19         1        3.69299E-04       1.32162E-12
       3       20         1        3.47668E-04       1.30178E-12
       3       21         1        3.26873E-04       1.26344E-12
       3       22         1        3.11940E-04       1.20785E-12
       3       23         1        3.10080E-04       1.13677E-12
       3       24         1        3.31050E-04       1.05259E-12
       3       25         1        3.87399E-04       9.57898E-13
       3       26         1        4.94543E-04       8.55982E-13
       3       27         1        6.70550E-04       7.49839E-13
       3       28         1        9.35596E-04       6.43178E-13
       3       29         1        1.31103E-03       5.38749E-13
       3       30         1        1.81811E-03       4.40044E-13
       3       31         1        5.58557E-03       3.48889E-13
       3       32         2        2.71636E-02       2.67963E-13
       3       33         2        2.45611E-02       1.97653E-13
       3       34         2        2.18778E-02       1.39504E-13
       3       35         2        1.91742E-02       9.24296E-14
       3       36         2        1.65103E-02       5.70241E-14
       3       37         2        1.39423E-02       3.11730E-14
       3       38         2        1.15189E-02       1.49664E-14
       3       39         2        9.27941E-03       5.84641E-15
       3       40         2        7.25341E-03       3.79116E-15
       3       41         2        5.46088E-03       6.27245E-15
       3       42         2        3.91378E-03       1.32966E-14
       3       43         2        2.61838E-03       2.26779E-14
       3       44         2        1.57777E-03       3.43587E-14
       3       45         2        7.96489E-04       4.67957E-14
       3       46         2        2.75703E-04       6.00981E-14
       3       47         0        0.00000E+00       0.00000E+00
       3       48         0        0.00000E+00       0.00000E+00
       3       49         0        0.00000E+00       0.00000E+00
       3       50         0        0.00000E+00       0.00000E+00
       3       51         0        0.00000E+00       0.00000E+00
       3       52         0        0.00000E+00       0.00000E+00
       3       53         0        0.00000E+00       0.00000E+00
       3       54         0        0.00000E+00       0.00000E+00
       3       55         0        0.00000E+00       0.00000E+00
       3       56         0        0.00000E+00       0.00000E+00
       3       57         0        0.00000E+00       0.00000E+00
       3       58         0        0.00000E+00       0.00000E+00
       3       59         0        0.00000E+00       0.00000E+00
       3       60         0        0.00000E+00       0.00000E+00
       3       61         0        0.00000E+00       0.00000E+00
       3       62         0        0.00000E+00       0.00000E+00
       3       63         0        0.00000E+00       0.00000E+00
       3       64         0        0.00000E+00       0.00000E+00
       3       65         0        0.00000E+00       0.00000E+00
       3       66         0        0.00000E+00       0.00000E+00
       3       67         0        0.00000E+00       0.00000E+00
       3       68         0        0.00000E+00       0.00000E+00
       3       69         0        0.00000E+00       0.00000E+00
       3       70         0        0.00000E+00       0.00000E+00
       3       71         0        0.00000E+00       0.00000E+00
       3       72         0        0.00000E+00       0.00000E+00
       3       73         0        0.00000E+00       0.00000E+00
       3       74         0        0.00000E+00       0.00000E+00
       3       75         0        0.00000E+00       0.00000E+00
       3       76         0        0.00000E+00       0.00000E+00
       3       77         0        0.00000E+00       0.00000E+00
       3       78         0        0.00000E+00       0.00000E+00

       4        1         1        4.10543E-04       1.32415E-14
       4        2         1        3.85793E-04       5.24508E-14
       4        3         1        3.69929E-04       1.16498E-13
       4        4         1        3.61160E-04       2.03541E-13
       4        5         1        3.58061E-04       3.11297E-13
       4        6         1        3.59453E-04       4.36919E-13
       4        7         1        3.64315E-04       5.77111E-13
       4        8         1        3.71715E-04       7.28336E-13
       4        9         1        3.80754E-04       8.86623E-13
       4       10         1        3.90537E-04       1.04804E-12
       4       11         1        4.00150E-04       1.20843E-12
       4       12         1        4.08661E-04       1.36385E-12
       4       13         1        4.15136E-04       1.51036E-12
       4       14         1        4.18682E-04       1.64441E-12
       4       15         1        4.18516E-04       1.76265E-12
       4       16         1        4.14062E-04       1.86230E-12
       4       17         1        4.05096E-04       1.94095E-12
       4       18         1        3.91920E-04       1.99695E-12
       4       19         1        3.75594E-04       2.02913E-12
       4       20         1        3.58206E-04       2.03716E-12
       4       21         1        3.43177E-04       2.02121E-12
       4       22         1        3.35589E-04       1.98234E-12
       4       23         1        3.42508E-04       1.92197E-12
       4       24         1        3.73249E-04       1.84239E-12
       4       25         1        4.39542E-04       1.74605E-12
       4       26         1        5.55534E-04       1.63618E-12
       4       27         1        7.37560E-04       1.51588E-12
       4       28         1        1.00364E-03       1.38894E-12
       4       29         1        1.37270E-03       1.25855E-12
       4       30         1        1.86351E-03       1.12845E-12
       4       31         1        5.50130E-03       1.00121E-12
       4       32         2        2.63914E-02       8.79899E-13
       4       33         2        2.39182E-02       7.65958E-13
       4       34         2        2.13802E-02       6.61460E-13
       4       35         2        1.88288E-02       5.66528E-13
       4       36         2        1.63150E-02       4.82226E-13
       4       37         2        1.38866E-02       4.07604E-13
       4       38         2        1.15856E-02       3.43030E-13
       4       39         2        9.44700E-03       2.87000E-13
       4       40         2        7.49740E-03       2.39531E-13
       4       41         2        5.75580E-03       1.98948E-13
       4       42         2        4.23438E-03       1.65152E-13
       4       43         2        2.94041E-03       1.36551E-13
       4       44         2        1.87904E-03       1.12990E-13
       4       45         2        1.05856E-03       9.30183E-14
       4       46         2        4.61563E-04       7.60661E-14
       4       47         0        0.00000E+00       0.00000E+00
       4       48         0        0.00000E+00       0.00000E+00
       4       49         0        0.00000E+00       0.00000E+00
       4       50         0        0.00000E+00       0.00000E+00
       4       51         0        0.00000E+00       0.00000E+00
       4       52         0        0.00000E+00       0.00000E+00
       4       53         0        0.00000E+00       0.00000E+00
       4       54         0        0.00000E+00       0.00000E+00
       4       55         0        0.00000E+00       0.00000E+00
       4       56         0        0.00000E+00       0.00000E+00
       4       57         0        0.00000E+00       0.00000E+00
       4       58         0        0.00000E+00       0.00000E+00
       4       59         0        0.00000E+00       0.00000E+00
       4       60         0        0.00000E+00       0.00000E+00
       4       61         0        0.00000E+00       0.00000E+00
       4       62         0        0.00000E+00       0.00000E+00
       4       63         0        0.00000E+00       0.00000E+00
       4       64         0        0.00000E+00       0.00000E+00
       4       65         0        0.00000E+00       0.00000E+00
       4       66         0        0.00000E+00       0.00000E+00
       4       67         0        0.00000E+00       0.00000E+00
       4       68         0        0.00000E+00       0.00000E+00
       4       69         0        0.00000E+00       0.00000E+00
       4       70         0        0.00000E+00       0.00000E+00
       4       71         0        0.00000E+00       0.00000E+00
       4       72         0        0.00000E+00       0.00000E+00
       4       73         0        0.00000E+00       0.00000E+00
       4       74         0        0.00000E+00       0.00000E+00
       4       75         0        0.00000E+00       0.00000E+00
       4       76         0        0.00000E+00       0.00000E+00
       4       77         0        0.00000E+00       0.00000E+00
       4       78         0        0.00000E+00       0.00000E+00

       5        1         1        4.02957E-04       8.74778E-15
       5        2         1        3.81763E-04       3.48706E-14
       5        3         1        3.68932E-04       7.77460E-14
       5        4         1        3.62748E-04       1.36263E-13
       5        5         1        3.61832E-04       2.08855E-13
       5        6         1        3.65038E-04       2.93454E-13
       5        7         1        3.71367E-04       3.87733E-13
       5        8         1        3.79905E-04       4.88973E-13
       5        9         1        3.89778E-04       5.94291E-13
       5       10         1        4.00115E-04       7.00656E-13
       5       11         1        4.10045E-04       8.04977E-13
       5       12         1        4.18691E-04       9.04227E-13
       5       13         1        4.25199E-04       9.95532E-13
       5       14         1        4.28782E-04       1.07622E-12
       5       15         1        4.28792E-04       1.14397E-12
       5       16         1        4.24822E-04       1.19677E-12
       5       17         1        4.16841E-04       1.23314E-12
       5       18         1        4.05369E-04       1.25196E-12
       5       19         1        3.91682E-04       1.25280E-12
       5       20         1        3.78059E-04       1.23564E-12
       5       21         1        3.68046E-04       1.20120E-12
       5       22         1        3.66732E-04       1.15058E-12
       5       23         1        3.81003E-04       1.08556E-12
       5       24         1        4.19744E-04       1.00824E-12
       5       25         1        4.93940E-04       9.21197E-13
       5       26         1        6.16632E-04       8.27208E-13
       5       27         1        8.02684E-04       7.29192E-13
       5       28         1        1.06833E-03       6.30173E-13
       5       29         1        1.43050E-03       5.32914E-13
       5       30         1        1.90592E-03       4.40174E-13
       5       31         1        5.42602E-03       3.53979E-13
       5       32         2        2.56953E-02       2.76330E-13
       5       33         2        2.33343E-02       2.08129E-13
       5       34         2        2.09221E-02       1.50417E-13
       5       35         2        1.85026E-02       1.02949E-13
       5       36         2        1.61195E-02       6.59226E-14
       5       37         2        1.38143E-02       3.82231E-14
       5       38         2        1.16235E-02       1.95323E-14
       5       39         2        9.57826E-03       8.28315E-15
       5       40         2        7.70289E-03       3.95858E-15
       5       41         2        6.01538E-03       4.92134E-15
       5       42         2        4.52809E-03       1.06376E-14
       5       43         2        3.24931E-03       1.96842E-14
       5       44         2        2.18614E-03       3.16361E-14
       5       45         2        1.34922E-03       4.55745E-14
       5       46         2        6.91072E-04       6.14911E-14
       5       47         0        0.00000E+00       0.00000E+00
       5       48         0        0.00000E+00       0.00000E+00
       5       49         0        0.00000E+00       0.00000E+00
       5       50         0        0.00000E+00       0.00000E+00
       5       51         0        0.00000E+00       0.00000E+00
       5       52         0        0.00000E+00       0.00000E+00
       5       53         0        0.00000E+00       0.00000E+00
       5       54         0        0.00000E+00       0.00000E+00
       5       55         0        0.00000E+00       0.00000E+00
       5       56         0        0.00000E+00       0.00000E+00
       5       57         0        0.00000E+00       0.00000E+00
       5       58         0        0.00000E+00       0.00000E+00
       5       59         0        0.00000E+00       0.00000E+00
       5       60         0        0.00000E+00       0.00000E+00
       5       61         0        0.00000E+00       0.00000E+00
       5       62         0        0.00000E+00       0.00000E+00
       5       63         0        0.00000E+00       0.00000E+00
       5       64         0        0.00000E+00       0.00000E+00
       5       65         0        0.00000E+00       0.00000E+00
       5       66         0        0.00000E+00       0.00000E+00
       5       67         0        0.00000E+00       0.00000E+00
       5       68         0        0.00000E+00       0.00000E+00
       5       69         0        0.00000E+00       0.00000E+00
       5       70         0        0.00000E+00       0.00000E+00
       5       71         0        0.00000E+00       0.00000E+00
       5       72         0        0.00000E+00       0.00000E+00
       5       73         0        0.00000E+00       0.00000E+00
       5       74         0        0.00000E+00       0.00000E+00
       5       75         0        0.00000E+00       0.00000E+00
       5       76         0        0.00000E+00       0.00000E+00
       5       77         0        0.00000E+00       0.00000E+00
       5       78         0        0.00000E+00       0.00000E+00

       6        1         1        3.98588E-04       1.31510E-14
       6        2         1        3.81527E-04       5.21463E-14
       6        3         1        3.72297E-04       1.15729E-13
       6        4         1        3.69241E-04       2.02234E-13
       6        5         1        3.71017E-04       3.09203E-13
       6        6         1        3.76505E-04       4.33959E-13
       6        7         1        3.84723E-04       5.73172E-13
       6        8         1        3.94776E-04       7.23374E-13
       6        9         1        4.05806E-04       8.80697E-13
       6       10         1        4.16975E-04       1.04128E-12
       6       11         1        4.27449E-04       1.20101E-12
       6       12         1        4.36410E-04       1.35607E-12
       6       13         1        4.43081E-04       1.50251E-12
       6       14         1        4.46780E-04       1.63695E-12
       6       15         1        4.46986E-04       1.75609E-12
       6       16         1        4.43448E-04       1.85733E-12
       6       17         1        4.36311E-04       1.93838E-12
       6       18         1        4.26284E-04       1.99763E-12
       6       19         1        4.14825E-04       2.03394E-12
       6       20         1        4.04364E-04       2.04687E-12
       6       21         1        3.98534E-04       2.03657E-12
       6       22         1        4.02396E-04       2.00384E-12
       6       23         1        4.22647E-04       1.95008E-12
       6       24         1        4.67764E-04       1.87724E-12
       6       25         1        5.48063E-04       1.78779E-12
       6       26         1        6.75624E-04       1.68456E-12
       6       27         1        8.64061E-04       1.57069E-12
       6       28         1        1.12811E-03       1.44940E-12
       6       29         1        1.48303E-03       1.32391E-12
       6       30         1        1.94389E-03       1.19732E-12
       6       31         1        5.35692E-03       1.07242E-12
       6       32         2        2.50649E-02       9.51751E-13
       6       33         2        2.28023E-02       8.37215E-13
       6       34         2        2.04996E-02       7.30392E-13
       6       35         2        1.81952E-02       6.32146E-13
       6       36         2        1.59270E-02       5.43173E-13
       6       37         2        1.37310E-02       4.63428E-13
       6       38         2        1.16398E-02       3.92940E-13
       6       39         2        9.68106E-03       3.31031E-13
       6       40         2        7.87743E-03       2.77347E-13
       6       41         2        6.24615E-03       2.30943E-13
       6       42         2        4.79977E-03       1.91234E-13
       6       43         2        3.54755E-03       1.57273E-13
       6       44         2        2.49792E-03       1.28291E-13
       6       45         2        1.66225E-03       1.03458E-13
       6       46         2        9.54790E-04       8.18982E-14
       6       47         0        0.00000E+00       0.00000E+00
       6       48         0        0.00000E+00       0.00000E+00
       6       49         0        0.00000E+00       0.00000E+00
       6       50         0        0.00000E+00       0.00000E+00
       6       51         0        0.00000E+00       0.00000E+00
       6       52         0        0.00000E+00       0.00000E+00
       6       53         0        0.00000E+00       0.00000E+00
       6       54         0        0.00000E+00       0.00000E+00
       6       55         0        0.00000E+00       0.00000E+00
       6       56         0        0.00000E+00       0.00000E+00
       6       57         0        0.00000E+00       0.00000E+00
       6       58         0        0.00000E+00       0.00000E+00
       6       59         0        0.00000E+00       0.00000E+00
       6       60         0        0.00000E+00       0.00000E+00
       6       61         0        0.00000E+00       0.00000E+00
       6       62         0        0.00000E+00       0.00000E+00
       6       63         0        0.00000E+00       0.00000E+00
       6       64         0        0.00000E+00       0.00000E+00
       6       65         0        0.00000E+00       0.00000E+00
       6       66         0        0.00000E+00       0.00000E+00
       6       67         0        0.00000E+00       0.00000E+00
       6       68         0        0.00000E+00       0.00000E+00
       6       69         0        0.00000E+00       0.00000E+00
       6       70         0        0.00000E+00       0.00000E+00
       6       71         0        0.00000E+00       0.00000E+00
       6       72         0        0.00000E+00       0.00000E+00
       6       73         0        0.00000E+00       0.00000E+00
       6       74         0        0.00000E+00       0.00000E+00
       6       75         0        0.00000E+00       0.00000E+00
       6       76         0        0.00000E+00       0.00000E+00
       6       77         0        0.00000E+00       0.00000E+00
       6       78         0        0.00000E+00       0.00000E+00

       7        1         1        3.97149E-04       8.27638E-15
       7        2         1        3.84637E-04       3.29443E-14
       7        3         1        3.79425E-04       7.34964E-14
       7        4         1        3.79899E-04       1.28893E-13
       7        5         1        3.84747E-04       1.97639E-13
       7        6         1        3.92861E-04       2.77905E-13
       7        7         1        4.03274E-04       3.67349E-13
       7        8         1        4.15102E-04       4.63521E-13
       7        9         1        4.27506E-04       5.63580E-13
       7       10         1        4.39675E-04       6.64702E-13
       7       11         1        4.50816E-04       7.63913E-13
       7       12         1        4.60166E-04       8.58372E-13
       7       13         1        4.67028E-04       9.45279E-13
       7       14         1        4.70817E-04       1.02214E-12
       7       15         1        4.71134E-04       1.08670E-12
       7       16         1        4.67874E-04       1.13711E-12
       7       17         1        4.61340E-04       1.17199E-12
       7       18         1        4.52408E-04       1.19039E-12
       7       19         1        4.42692E-04       1.19196E-12
       7       20         1        4.34744E-04       1.17674E-12
       7       21         1        4.32254E-04       1.14543E-12
       7       22         1        4.40238E-04       1.09902E-12
       7       23         1        4.65203E-04       1.03920E-12
       7       24         1        5.15252E-04       9.67786E-13
       7       25         1        6.00105E-04       8.87223E-13
       7       26         1        7.31009E-04       7.99881E-13
       7       27         1        9.20505E-04       7.08616E-13
       7       28         1        1.18206E-03       6.15953E-13
       7       29         1        1.52955E-03       5.24656E-13
       7       30         1        1.97663E-03       4.36914E-13
       7       31         1        5.29218E-03       3.54914E-13
       7       32         2        2.44928E-02       2.80163E-13
       7       33         2        2.23169E-02       2.13986E-13
       7       34         2        2.01106E-02       1.57046E-13
       7       35         2        1.79075E-02       1.09711E-13
       7       36         2        1.57410E-02       7.18625E-14
       7       37         2        1.36427E-02       4.31069E-14
       7       38         2        1.16417E-02       2.28239E-14
       7       39         2        9.76329E-03       1.01745E-14
       7       40         2        8.02864E-03       4.31867E-15
       7       41         2        6.45452E-03       4.27336E-15
       7       42         2        5.05377E-03       9.22421E-15
       7       43         2        3.83641E-03       1.82924E-14
       7       44         2        2.81145E-03       3.08490E-14
       7       45         2        1.98983E-03       4.63632E-14
       7       46         2        1.24220E-03       6.45848E-14
       7       47         0        0.00000E+00       0.00000E+00
       7       48         0        0.00000E+00       0.00000E+00
       7       49         0        0.00000E+00       0.00000E+00
       7       50         0        0.00000E+00       0.00000E+00
       7       51         0        0.00000E+00       0.00000E+00
       7       52         0        0.00000E+00       0.00000E+00
       7       53         0        0.00000E+00       0.00000E+00
       7       54         0        0.00000E+00       0.00000E+00
       7       55         0        0.00000E+00       0.00000E+00
       7       56         0        0.00000E+00       0.00000E+00
       7       57         0        0.00000E+00       0.00000E+00
       7       58         0        0.00000E+00       0.00000E+00
       7       59         0        0.00000E+00       0.00000E+00
       7       60         0        0.00000E+00       0.00000E+00
       7       61         0        0.00000E+00       0.00000E+00
       7       62         0        0.00000E+00       0.00000E+00
